IDCode,Year,Month,CO_MEAN,NO2_MEAN,PM2_5_MEAN,PM10_MEAN,SO2_MEAN,LSTA_MEAN,LSTT_MEAN,NTL_MEAN,O3_MEAN,PM1_MEAN
4943132,2019,5,0.659999966621,17.8000011444,28.2000007629,51.7999992371,12.6000003815,29167.7419355,29329.3548387,0.872499980032,123.0,19.1000003815
4943132,2019,6,0.699999988079,14.1000003815,21.2000007629,36.2000007629,10.5,29766.6666667,29623.3,0.91749997437,107.400001526,14.4000005722
4943132,2019,7,0.699999988079,13.1000003815,17.3999996185,31.2000007629,8.9000005722,30209.6774194,29789.3870968,0.847499996424,95.0999984741,11.4000005722
4943132,2019,8,0.649999976158,13.3000001907,21.8999996185,38.5,11.5,30193.5483871,29871.3548387,0.725000008941,121.099998474,15.1999998093
4943132,2019,9,0.709999978542,16.8000011444,29.8999996185,50.6000022888,11.1999998093,29560.0,29568.6,0.812499985099,159.900009155,21.2000007629
4943132,2019,10,0.789999961853,22.3999996185,35.7000007629,63.5,17.3999996185,29054.8387097,29082.4516129,0.965000018477,131.800003052,24.5
4943132,2019,11,0.729999959469,32.1000022888,35.5,66.7000045776,16.2000007629,28383.3333333,28471.1333333,0.777500018477,101.400001526,23.3000011444
4943132,2019,12,0.939999997616,36.9000015259,37.9000015259,60.2999992371,20.8000011444,27896.7741935,27905.0645161,1.00499998033,68.3000030518,24.1000003815
4943132,2020,1,1.02999997139,23.5,31.1000003815,44.1000022888,10.8000001907,27925.8064516,27970.6774194,0.632500000298,57.7999992371,19.0
4943132,2020,2,0.719999969006,12.4000005722,25.8000011444,38.1000022888,7.7000002861,28151.7241379,28160.2758621,0.922500029206,79.0,16.2000007629
4943132,2020,3,0.799999952316,19.8000011444,25.6000003815,42.1000022888,10.6999998093,28535.483871,28473.3870968,0.907500013709,81.0999984741,15.9000005722
4943132,2020,4,0.649999976158,18.8000011444,30.0,52.0,12.1999998093,28680.0,28724.8333333,0.880000010133,133.5,20.0
4943132,2020,5,0.740000009537,14.4000005722,24.5,43.2999992371,10.6999998093,29667.7419355,29525.0,0.944999977946,123.800003052,16.0
4943132,2020,6,0.719999969006,12.9000005722,13.9000005722,27.3999996185,9.19999980927,30176.6666667,29767.0,0.855000004172,85.3000030518,85.3000030518
4943132,2020,7,0.680000007153,12.6000003815,17.3000011444,31.8999996185,8.69999980927,30403.2258065,29812.6451613,0.785000011325,97.0999984741,
4943132,2020,8,0.649999976158,12.5,18.1000003815,33.2000007629,10.4000005722,30325.8064516,29888.9032258,1.13499999046,104.599998474,12.0
4943132,2020,9,0.75,18.7000007629,22.8999996185,38.9000015259,10.6000003815,29733.3333333,29401.9,0.759999990463,112.200004578,15.4000005722
4943132,2020,10,0.680000007153,23.8000011444,28.7000007629,51.1000022888,11.6000003815,29112.9032258,28951.0645161,1.15249998868,116.200004578,20.1000003815
4943132,2020,11,0.810000002384,30.2000007629,28.1000003815,53.7000007629,19.1000003815,28636.6666667,28658.4,1.17250001431,86.8000030518,18.5
4943132,2020,12,0.870000004768,33.7999992371,41.5,64.2000045776,17.0,27945.1612903,28012.9032258,1.05249999464,57.6000022888,27.0
4943132,2021,1,0.889999985695,36.7999992371,42.9000015259,76.3000030518,17.3999996185,27693.5483871,27715.9354839,0.9375,67.0999984741,26.8000011444
4943132,2021,2,0.719999969006,17.1000003815,33.2000007629,48.7999992371,12.0,28303.5714286,28334.6785714,1.13499999046,79.3000030518,21.1000003815
4943132,2021,3,0.77999997139,21.0,26.3000011444,43.2000007629,11.1999998093,28629.0322581,28587.2903226,0.967500001192,76.90000152589998,16.3000011444
4943132,2021,4,0.689999997616,19.7000007629,26.3999996185,50.0,12.1999998093,28953.3333333,28838.8333333,1.30500000715,102.5,17.1000003815
4943132,2021,5,0.689999997616,15.3000001907,16.7000007629,33.9000015259,11.9000005722,29580.6451613,29480.5806452,1.38250000775,102.599998474,10.5
4943132,2021,6,0.659999966621,13.8000001907,16.1000003815,29.8999996185,10.3000001907,29923.3333333,29697.8666667,1.28499998152,100.200004578,10.1999998093
4943132,2021,7,0.589999973774,12.3000001907,14.6000003815,29.5,10.8000001907,30167.7419355,29893.6129032,1.1874999851,92.0,9.5
4943132,2021,8,0.610000014305,11.6999998093,15.1999998093,29.0,10.0,30196.7741935,29933.1290323,1.55500000715,99.2000045776,9.80000019073
4943132,2021,9,0.659999966621,13.9000005722,22.1000003815,39.2000007629,11.1999998093,29986.6666667,29782.0666667,1.1400000155,129.900009155,14.9000005722
4943132,2021,10,0.599999964237,18.1000003815,24.5,41.4000015259,9.5,29229.0322581,29107.0967742,1.40999999642,101.599998474,16.3999996185
4943132,2021,11,0.699999988079,25.6000003815,27.3000011444,49.0,11.9000005722,28416.6666667,28342.6666667,1.57749997079,81.7000045776,17.5
4943132,2021,12,0.799999952316,34.0,41.1000022888,66.9000015259,14.1999998093,28000.0,27956.2580645,1.35750001669,75.5,26.8999996185
4943132,2022,1,0.839999973774,27.7000007629,38.5,55.4000015259,10.0,27846.3870968,27777.5806452,1.49000002444,62.6000022888,
4943132,2022,2,0.669999957085,15.6000003815,23.6000003815,35.1000022888,8.4000005722,27710.9285714,27638.5357143,1.46249997616,75.5999984741,
4943132,2022,3,0.699999988079,19.5,24.8000011444,43.0,10.6000003815,28399.2258065,28542.0645161,1.64749996364,103.599998474,
4943132,2022,4,0.620000004768,17.2000007629,24.3999996185,43.9000015259,10.6999998093,28692.6333333,28840.9333333,1.37750002742,120.300003052,
4943132,2022,5,0.629999995232,13.9000005722,21.6000003815,36.2000007629,9.60000038147,28876.9032258,29165.2580645,1.40999999642,116.300003052,
4943132,2022,6,0.610000014305,13.3000001907,14.9000005722,29.0,8.9000005722,29535.8,29685.0666667,1.36249999702,96.7000045776,
4943132,2022,7,0.579999983311,12.1000003815,16.7000007629,32.7000007629,8.60000038147,29940.3870968,29992.4516129,0.407499998808,113.200004578,
4943132,2022,8,0.599999964237,12.3000001907,16.3000011444,32.4000015259,9.19999980927,29949.4193548,29971.0967742,0.922499999404,120.099998474,
4943132,2022,9,0.629999995232,14.3000001907,24.5,48.6000022888,11.3000001907,29508.4333333,29632.2666667,1.58000004292,165.100006104,
4943132,2022,10,0.579999983311,18.1000003815,20.8000011444,42.7999992371,12.0,28781.483871,29028.7419355,1.75249999762,116.300003052,
4943132,2022,11,0.719999969006,23.3999996185,24.1000003815,41.7999992371,12.5,28580.6333333,28669.5333333,0.832499980927,68.4000015259,
4943132,2022,12,0.719999969006,28.2000007629,31.3999996185,54.1000022888,11.6000003815,27749.8064516,27700.3225806,1.32000002265,52.0,
4944324,2019,1,1.24000000954,31.5,39.7999992371,59.7999992371,10.6999998093,27845.1612903,27744.6612903,0.391666665673,53.2999992371,24.3000011444
4944324,2019,2,1.04999995232,15.6999998093,25.8999996185,37.5,7.90000009537,28064.2857143,28045.375,0.419999996821,53.1000022888,15.1000003815
4944324,2019,3,0.740000009537,20.1000003815,30.8000011444,49.7000007629,10.4000005722,28360.483871,28405.2903226,0.649999996026,91.4000015259,19.6000003815
4944324,2019,4,0.699999988079,15.6999998093,25.8999996185,45.0,11.1999998093,28877.5,28982.0583333,0.813333322604,96.4000015259,16.8999996185
4944324,2019,5,0.610000014305,14.4000005722,27.7000007629,50.7999992371,11.3000001907,29311.2903226,29296.5967742,0.901666671038,121.900001526,18.8999996185
4944324,2019,6,0.620000004768,11.6000003815,20.8000011444,35.7000007629,9.80000019073,29804.1666667,29561.875,0.971666663885,107.400001526,14.0
4944324,2019,7,0.589999973774,9.9000005722,17.3000011444,30.6000003815,8.10000038147,30081.4516129,29735.4032258,0.589999993642,95.2000045776,11.1999998093
4944324,2019,8,0.589999973774,11.4000005722,21.8000011444,39.0,9.80000019073,30113.7096774,29877.1209677,1.0100000004,119.599998474,15.4000005722
4944324,2019,9,0.649999976158,15.4000005722,29.7000007629,49.6000022888,10.6000003815,29609.1666667,29535.075,1.28333332141,159.900009155,21.3000011444
4944324,2019,10,0.709999978542,21.1000003815,35.5,61.7999992371,16.3999996185,29111.2903226,29076.733871,0.976666649183,131.300003052,24.7000007629
4944324,2019,11,0.669999957085,29.8999996185,34.9000015259,66.0,15.3000001907,28398.3333333,28475.0916667,1.07499999801,100.800003052,23.3999996185
4944324,2019,12,0.829999983311,35.4000015259,37.7000007629,60.5,20.3000011444,27926.6129032,27903.5887097,1.38333333532,67.5,24.2000007629
4944324,2020,1,0.969999969006,23.1000003815,31.2000007629,44.2000007629,10.1000003815,27881.4516129,27937.4354839,1.61833332976,58.0,19.0
4944324,2020,2,0.599999964237,11.5,25.3999996185,37.4000015259,7.0,28084.4827586,28144.2931034,1.13333332539,78.7000045776,15.8000001907
4944324,2020,3,0.740000009537,18.3000011444,25.5,41.7000007629,9.4000005722,28414.516129,28461.8790323,1.03166666627,80.8000030518,16.0
4944324,2020,4,0.610000014305,18.6000003815,30.0,52.1000022888,11.5,28608.3333333,28695.1916667,1.7600000004,133.0,20.5
4944324,2020,5,0.639999985695,16.3000011444,24.3000011444,42.9000015259,10.4000005722,29435.483871,29453.1209677,1.89000000556,123.400001526,16.0
4944324,2020,6,0.599999964237,14.4000005722,13.6999998093,27.1000003815,8.10000038147,30063.3333333,29650.3416667,2.04000000159,85.7000045776,85.7000045776
4944324,2020,7,0.589999973774,13.3000001907,17.3000011444,32.0,8.10000038147,30287.9032258,29817.2741935,1.28166665634,97.0999984741,
4944324,2020,8,0.579999983311,14.0,17.8000011444,33.6000022888,9.10000038147,30308.0645161,29915.3306452,2.21500005325,104.099998474,11.9000005722
4944324,2020,9,0.709999978542,16.3999996185,22.3999996185,38.6000022888,9.19999980927,29473.3333333,29413.9333333,0.464999998609,112.5,15.0
4944324,2020,10,0.610000014305,21.8000011444,28.3000011444,50.2000007629,11.1000003815,28931.4516129,28868.0806452,2.43500004212,114.800003052,19.8000011444
4944324,2020,11,0.75,28.7000007629,27.8999996185,53.1000022888,17.2000007629,28597.5,28642.225,1.98499999444,86.2000045776,18.5
4944324,2020,12,0.829999983311,33.5,41.1000022888,63.5,15.6000003815,27909.6774194,27962.2822581,2.67499999205,57.4000015259,26.7000007629
4944324,2021,1,0.799999952316,31.2000007629,42.2000007629,74.5,17.6000003815,27705.6451613,27692.9596774,2.4949999849,67.9000015259,26.5
4944324,2021,2,0.649999976158,15.4000005722,33.0,48.5,11.6999998093,28224.1071429,28303.1607143,2.47999997934,79.90000152589998,20.8999996185
4944324,2021,3,0.75,20.0,26.5,42.9000015259,10.8000001907,28513.7096774,28638.516129,1.47000000874,76.7000045776,16.3000011444
4944324,2021,4,0.639999985695,18.8999996185,27.0,50.0,11.8000001907,28807.5,28957.5583333,1.79499999682,103.300003052,17.3999996185
4944324,2021,5,0.639999985695,13.1999998093,16.0,32.2999992371,11.3000001907,29611.2903226,29502.0483871,2.14166667064,103.900001526,10.1999998093
4944324,2021,6,0.610000014305,11.5,15.5,28.6000003815,9.60000038147,29926.6666667,29705.4666667,3.24666674932,99.5999984741,9.69999980927
4944324,2021,7,0.550000011921,9.80000019073,14.3000001907,28.1000003815,10.8000001907,30166.1290323,29859.4112903,2.28166671594,92.2000045776,9.10000038147
4944324,2021,8,0.550000011921,9.80000019073,15.1000003815,28.2000007629,9.0,30224.1935484,29902.7419355,2.50333335002,98.7000045776,9.60000038147
4944324,2021,9,0.620000004768,12.5,21.8999996185,38.1000022888,9.80000019073,29974.1666667,29761.7333333,2.50666666031,129.300003052,14.8000001907
4944324,2021,10,0.560000002384,15.3000001907,24.3999996185,39.9000015259,8.5,29175.0,29117.5967742,2.65666669607,101.599998474,16.3000011444
4944324,2021,11,0.659999966621,21.3999996185,26.8000011444,47.6000022888,11.5,28353.3333333,28312.0916667,3.70999999841,81.90000152589998,17.1000003815
4944324,2021,12,0.709999978542,29.2000007629,41.2000007629,66.0999984741,14.5,27973.3870968,27913.9193548,2.27499999603,77.2000045776,27.3000011444
4944324,2022,1,0.810000002384,25.3000011444,37.2999992371,53.6000022888,10.1999998093,27827.3870968,27808.266129,3.04666670163,63.1000022888,
4944324,2022,2,0.639999985695,13.9000005722,22.6000003815,33.6000022888,8.19999980927,27692.3214286,27699.8303571,2.87166666985,75.8000030518,
4944324,2022,3,0.629999995232,15.8000001907,23.3000011444,39.7999992371,9.5,28467.3548387,28538.6854839,4.0266666015,103.800003052,
4944324,2022,4,0.569999992847,12.1999998093,22.8000011444,40.9000015259,9.80000019073,28784.9833333,28864.7416667,2.89500002066,120.099998474,
4944324,2022,5,0.620000004768,12.1000003815,20.8000011444,34.9000015259,9.10000038147,29007.6612903,29152.1935484,3.14499998093,116.300003052,
4944324,2022,6,0.589999973774,11.0,13.6999998093,27.0,8.19999980927,29535.7916667,29621.7416667,1.40000001589,95.8000030518,
4944324,2022,7,0.589999973774,11.1000003815,15.6999998093,31.5,7.90000009537,29871.6370968,29882.4193548,1.07333330313,112.800003052,
4944324,2022,8,0.589999973774,10.8000001907,15.6999998093,31.0,8.19999980927,29880.7258065,29904.5564516,2.00833331545,119.700004578,
4944324,2022,9,0.610000014305,11.9000005722,24.1000003815,46.7000007629,10.3000001907,29564.7666667,29654.4833333,2.39000002543,165.100006104,
4944324,2022,10,0.569999992847,16.0,20.6000003815,41.1000022888,11.5,28888.6532258,29076.4112903,2.95499994357,115.800003052,
4944324,2022,11,0.740000009537,22.7000007629,24.3000011444,41.7000007629,11.4000005722,28686.1166667,28735.9083333,1.23000001907,67.9000015259,
4944324,2022,12,0.699999988079,25.3000011444,31.1000003815,52.7999992371,10.3000001907,27662.0564516,27659.5887097,2.70000000795,51.5,
4950188,2019,1,1.24000000954,31.8999996185,39.7999992371,59.9000015259,10.9000005722,27819.3548387,27691.4193548,0.785000001391,53.2999992371,24.3000011444
4950188,2019,2,1.05999994278,15.6000003815,25.7000007629,37.0,8.0,28057.1428571,28010.6785714,1.29833332698,53.2000007629,15.1000003815
4950188,2019,3,0.769999980927,19.5,31.1000003815,50.6000022888,10.5,28309.6774194,28396.2580645,2.82666669289,91.0999984741,20.0
4950188,2019,4,0.719999969006,17.3000011444,26.2000007629,45.9000015259,12.0,28670.0,28987.4666667,1.38166665037,96.4000015259,17.1000003815
4950188,2019,5,0.629999995232,15.8000001907,28.0,51.7999992371,11.8000001907,29035.483871,29256.3548387,2.69500003258,122.099998474,19.1000003815
4950188,2019,6,0.639999985695,10.6999998093,20.8999996185,35.7999992371,9.4000005722,29556.6666667,29565.3333333,3.20166663329,107.400001526,13.9000005722
4950188,2019,7,0.610000014305,10.0,17.3999996185,31.3999996185,8.30000019073,30012.9032258,29733.0,1.77166670561,95.5,11.3000001907
4950188,2019,8,0.620000004768,11.1000003815,21.8000011444,38.6000022888,10.3000001907,30074.1935484,29851.4193548,1.90166667104,119.800003052,15.1999998093
4950188,2019,9,0.669999957085,15.6000003815,29.8999996185,50.5,10.9000005722,29526.6666667,29475.5,2.83500001828,159.400009155,21.3999996185
4950188,2019,10,0.740000009537,22.1000003815,35.5,63.1000022888,16.8000011444,28980.6451613,28979.483871,2.61666664481,130.800003052,24.7000007629
4950188,2019,11,0.689999997616,31.3999996185,35.2000007629,66.5999984741,15.6999998093,28316.6666667,28419.0,2.34499996404,100.700004578,23.3999996185
4950188,2019,12,0.8599999547,34.9000015259,37.4000015259,60.4000015259,19.8000011444,27906.4516129,27866.8064516,2.94666667779,67.8000030518,23.8000011444
4950188,2020,1,1.05999994278,23.1000003815,31.1000003815,44.0,10.1999998093,27870.9677419,27907.4516129,2.56000000238,57.9000015259,18.8000011444
4950188,2020,2,0.649999976158,11.4000005722,25.3999996185,37.6000022888,7.30000019073,28044.8275862,28153.6896552,2.71000003815,78.90000152589998,15.9000005722
4950188,2020,3,0.689999997616,16.8000011444,24.8999996185,40.7000007629,9.10000038147,28364.516129,28492.3548387,3.06333335241,81.2000045776,15.6999998093
4950188,2020,4,0.649999976158,20.8000011444,30.3999996185,52.9000015259,11.4000005722,28553.3333333,28685.5,2.12666664521,133.699996948,20.8000011444
4950188,2020,5,0.669999957085,13.6000003815,24.6000003815,43.0,9.5,29422.5806452,29437.2580645,7.31833316882,124.0,16.1000003815
4950188,2020,6,0.639999985695,12.0,13.8000001907,27.1000003815,8.0,30020.0,29774.3,4.26833335559,85.7000045776,85.7000045776
4950188,2020,7,0.620000004768,11.1000003815,17.3999996185,31.8999996185,7.5,30235.483871,29847.6774194,3.94000005722,97.0,
4950188,2020,8,0.610000014305,12.0,17.8999996185,33.7000007629,9.80000019073,30270.9677419,29874.5483871,6.21166672309,103.900001526,12.0
4950188,2020,9,0.719999969006,17.0,22.3999996185,38.6000022888,10.0,29390.0,29390.5333333,1.52666665117,112.300003052,15.1000003815
4950188,2020,10,0.629999995232,22.2000007629,28.3999996185,50.5,10.9000005722,28916.1290323,28869.9354839,4.67499999205,115.400001526,19.8999996185
4950188,2020,11,0.769999980927,28.1000003815,28.0,53.6000022888,17.8999996185,28543.3333333,28611.5666667,7.61500008901,85.90000152589998,18.7000007629
4950188,2020,12,0.839999973774,32.1000022888,41.2000007629,64.2000045776,15.6000003815,27877.4193548,27927.6129032,5.06499997775,57.2000007629,26.7000007629
4950188,2021,1,0.829999983311,33.6000022888,43.2000007629,76.5999984741,17.1000003815,27658.0645161,27655.4193548,7.91666671634,67.8000030518,26.8999996185
4950188,2021,2,0.659999966621,16.2000007629,33.4000015259,48.9000015259,11.1999998093,28282.1428571,28284.8928571,5.17166660229,80.0,21.2000007629
4950188,2021,3,0.759999990463,20.2000007629,26.6000003815,43.2999992371,10.6000003815,28496.7741935,28624.0,5.44666663806,77.0999984741,16.5
4950188,2021,4,0.680000007153,19.1000003815,26.7000007629,50.2999992371,11.6999998093,28673.3333333,28830.3666667,4.62333335479,103.099998474,17.3999996185
4950188,2021,5,0.659999966621,14.1000003815,16.8999996185,34.2000007629,11.6000003815,29451.6129032,29478.0645161,6.35000004371,103.200004578,10.6000003815
4950188,2021,6,0.620000004768,12.4000005722,15.6999998093,29.2000007629,9.5,29816.6666667,29685.5,9.4016665717,99.9000015259,9.9000005722
4950188,2021,7,0.560000002384,11.1999998093,14.5,29.2000007629,10.0,30100.0,29910.9677419,8.34333346287,92.0999984741,9.4000005722
4950188,2021,8,0.579999983311,11.5,15.3000001907,28.7000007629,9.0,30190.3225806,29926.7741935,5.76166649659,99.2000045776,9.80000019073
4950188,2021,9,0.620000004768,12.9000005722,22.0,38.9000015259,10.4000005722,29933.3333333,29751.9,5.4583333234,129.400009155,14.9000005722
4950188,2021,10,0.569999992847,15.6999998093,24.1000003815,40.1000022888,9.0,29158.0645161,29093.6129032,7.12166666985,101.599998474,16.1000003815
4950188,2021,11,0.689999997616,23.6000003815,27.0,48.4000015259,11.9000005722,28343.3333333,28278.3,5.28333318233,81.3000030518,17.1000003815
4950188,2021,12,0.759999990463,32.5,41.2999992371,67.2000045776,14.1999998093,27983.8709677,27897.4193548,6.35833330949,76.0999984741,27.3000011444
4950188,2022,1,0.819999992847,25.2000007629,37.6000022888,53.5,9.9000005722,27804.0645161,27742.9032258,5.1300000747,62.7000007629,
4950188,2022,2,0.639999985695,14.1000003815,22.6000003815,33.7999992371,7.90000009537,27681.2857143,27563.7857143,4.7600000302,76.0999984741,
4950188,2022,3,0.649999976158,16.0,23.8000011444,41.1000022888,9.60000038147,28402.4516129,28487.8709677,7.00666679939,103.5,
4950188,2022,4,0.589999973774,14.5,23.7000007629,43.0,10.1999998093,28708.7666667,28808.3,6.07166662812,120.400001526,
4950188,2022,5,0.629999995232,12.3000001907,20.8999996185,35.2000007629,9.0,28899.3548387,29092.9354839,6.57166667779,117.200004578,
4950188,2022,6,0.599999964237,12.1000003815,14.3000001907,28.2000007629,8.19999980927,29508.1333333,29647.8333333,5.11000007391,96.0999984741,
4950188,2022,7,0.610000014305,11.9000005722,16.3999996185,32.2000007629,8.30000019073,29900.9354839,29882.6451613,5.16333317757,112.5,
4950188,2022,8,0.589999973774,12.1000003815,16.5,32.7999992371,9.9000005722,29894.9032258,29895.0322581,5.3700000147,119.900001526,
4950188,2022,9,0.620000004768,12.9000005722,24.1000003815,47.6000022888,11.3000001907,29534.0,29642.4,4.85666662455,165.600006104,
4950188,2022,10,0.569999992847,16.3000011444,20.5,41.6000022888,11.6999998093,28820.2580645,28927.5483871,5.82999998331,116.0,
4950188,2022,11,0.729999959469,22.8000011444,24.1000003815,41.4000015259,11.6999998093,28528.6333333,28612.7666667,2.27333338062,67.8000030518,
4950188,2022,12,0.699999988079,25.8000011444,31.3000011444,53.2000007629,10.9000005722,27660.516129,27599.0967742,7.43166679144,52.2999992371,
4950935,2019,1,1.23000001907,32.0,40.1000022888,60.4000015259,10.8000001907,27795.1612903,27750.2096774,0.42555555039,53.2000007629,24.6000003815
4950935,2019,2,1.04999995232,15.8000001907,25.8999996185,37.4000015259,7.80000019073,27996.4285714,28035.6428571,0.633333328697,53.2000007629,15.1999998093
4950935,2019,3,0.769999980927,19.5,31.1000003815,50.7000007629,10.4000005722,28306.4516129,28390.0,0.647777765989,91.0,19.8999996185
4950935,2019,4,0.719999969006,16.5,25.8999996185,45.6000022888,11.4000005722,28828.3333333,28954.55,0.742222223017,96.3000030518,17.0
4950935,2019,5,0.629999995232,15.4000005722,28.0,52.5,11.6999998093,29309.6774194,29242.6129032,0.751111123297,122.400001526,19.1000003815
4950935,2019,6,0.639999985695,10.1999998093,20.8999996185,36.0,9.5,29765.0,29574.3833333,0.846666657262,107.5,14.1000003815
4950935,2019,7,0.620000004768,9.10000038147,17.3999996185,31.3999996185,8.19999980927,30037.0967742,29734.0806452,0.533333334658,95.4000015259,11.4000005722
4950935,2019,8,0.610000014305,10.4000005722,21.8000011444,38.6000022888,9.9000005722,30077.4193548,29853.0967742,0.596666667196,119.5,15.1999998093
4950935,2019,9,0.669999957085,15.5,29.8000011444,50.5,10.6999998093,29571.6666667,29514.6,0.809999989139,158.699996948,21.3999996185
4950935,2019,10,0.740000009537,21.8000011444,35.6000022888,63.0,16.3999996185,29062.9032258,29031.3064516,0.813333339161,130.300003052,24.8999996185
4950935,2019,11,0.680000007153,30.1000003815,35.0,66.0999984741,15.4000005722,28336.6666667,28397.7,0.69777777791,100.599998474,23.3999996185
4950935,2019,12,0.8599999547,34.9000015259,37.5,60.7000007629,19.5,27882.2580645,27882.2741935,0.956666674879,67.0999984741,24.1000003815
4950935,2020,1,1.0,22.8000011444,31.2000007629,44.1000022888,10.1999998093,27850.0,27906.0806452,0.999999996689,57.9000015259,19.0
4950935,2020,2,0.659999966621,11.3000001907,25.3999996185,37.6000022888,7.5,28051.7241379,28128.2931034,0.886666675409,78.90000152589998,16.0
4950935,2020,3,0.759999990463,18.0,25.3999996185,41.5,9.69999980927,28408.0645161,28470.2096774,0.809999995761,81.0999984741,15.8000001907
4950935,2020,4,0.610000014305,16.2000007629,29.8999996185,51.7000007629,11.5,28600.0,28705.2166667,0.945555551185,133.0,20.3000011444
4950935,2020,5,0.680000007153,13.0,24.3999996185,43.1000022888,10.1000003815,29464.516129,29503.1451613,1.62444443835,123.700004578,16.1000003815
4950935,2020,6,0.639999985695,11.9000005722,13.8000001907,27.3999996185,8.30000019073,30020.0,29714.1666667,1.16666666004,85.8000030518,85.8000030518
4950935,2020,7,0.629999995232,11.3000001907,17.5,32.2999992371,8.10000038147,30256.4516129,29838.3064516,1.12444444497,97.5,
4950935,2020,8,0.599999964237,11.6999998093,17.8000011444,33.7000007629,9.69999980927,30301.6129032,29916.2419355,1.90333329969,104.200004578,11.9000005722
4950935,2020,9,0.719999969006,17.2000007629,22.3999996185,38.7000007629,9.60000038147,29466.6666667,29409.2833333,0.465555556946,112.700004578,15.1000003815
4950935,2020,10,0.629999995232,21.8000011444,28.3999996185,50.6000022888,10.6999998093,28951.6129032,28846.016129,2.00777777036,115.099998474,20.0
4950935,2020,11,0.769999980927,27.8999996185,28.0,53.7999992371,17.5,28566.6666667,28605.3166667,1.66222224633,85.7000045776,18.7000007629
4950935,2020,12,0.829999983311,32.1000022888,41.4000015259,64.3000030518,15.6000003815,27864.516129,27940.8064516,2.14222225216,57.4000015259,26.8999996185
4950935,2021,1,0.819999992847,33.2999992371,43.5,76.5,17.5,27675.8064516,27656.3387097,1.76888891723,67.3000030518,27.1000003815
4950935,2021,2,0.649999976158,15.8000001907,33.4000015259,48.9000015259,10.9000005722,28275.0,28276.6964286,1.56444445584,80.2000045776,21.2000007629
4950935,2021,3,0.740000009537,19.7000007629,26.6000003815,43.1000022888,11.1000003815,28569.3548387,28632.2419355,2.3366666966,77.0,16.5
4950935,2021,4,0.649999976158,19.1000003815,27.0,50.2000007629,11.9000005722,28820.0,28963.3166667,1.48444445266,102.900001526,17.5
4950935,2021,5,0.649999976158,13.6000003815,16.5,33.5,11.4000005722,29619.3548387,29515.7903226,1.59444443385,103.800003052,10.4000005722
4950935,2021,6,0.620000004768,11.9000005722,15.6999998093,29.3999996185,9.69999980927,29916.6666667,29702.35,1.7377778093,100.099998474,9.9000005722
4950935,2021,7,0.539999961853,11.0,14.5,28.8000011444,10.0,30177.4193548,29870.4354839,1.87111109495,92.0999984741,9.30000019073
4950935,2021,8,0.52999997139,9.0,15.1999998093,28.3000011444,8.9000005722,30237.0967742,29883.5645161,2.01444447041,98.9000015259,9.69999980927
4950935,2021,9,0.610000014305,13.0,21.8999996185,38.7000007629,10.1999998093,29956.6666667,29736.3833333,1.53444446458,129.699996948,14.6999998093
4950935,2021,10,0.560000002384,16.3999996185,24.3000011444,40.4000015259,9.19999980927,29200.0,29101.6774194,1.70666666163,101.700004578,16.3000011444
4950935,2021,11,0.669999957085,23.8000011444,27.0,48.7000007629,11.8000001907,28363.3333333,28294.5833333,1.96444443862,81.2000045776,17.2000007629
4950935,2021,12,0.75,31.7000007629,41.4000015259,67.4000015259,14.1999998093,27980.6451613,27903.6451613,1.8022222254,75.7000045776,27.5
4950935,2022,1,0.829999983311,25.6000003815,38.1000022888,54.4000015259,9.69999980927,27783.0645161,27784.1612903,2.31666662958,62.4000015259,
4950935,2022,2,0.639999985695,13.9000005722,22.5,33.7000007629,7.90000009537,27654.0714286,27589.7321429,2.05222220553,76.0999984741,
4950935,2022,3,0.629999995232,15.4000005722,23.6000003815,40.1000022888,9.60000038147,28381.8225806,28509.8870968,2.71777778202,104.200004578,
4950935,2022,4,0.579999983311,13.5,23.2000007629,42.2000007629,10.0,28686.8,28846.3166667,1.40111110608,120.300003052,
4950935,2022,5,0.610000014305,11.5,20.8999996185,35.1000022888,9.0,28890.483871,29131.5967742,2.35888885789,117.0,
4950935,2022,6,0.579999983311,11.5,14.0,28.0,8.0,29526.6166667,29638.8833333,0.987777782811,96.2000045776,
4950935,2022,7,0.599999964237,11.5,16.2000007629,32.1000022888,8.19999980927,29905.7419355,29892.1451613,1.95333328512,112.599998474,
4950935,2022,8,0.579999983311,11.5,16.2000007629,32.0,8.80000019073,29885.4516129,29922.9677419,0.903333326181,119.200004578,
4950935,2022,9,0.620000004768,12.4000005722,24.0,47.1000022888,10.6000003815,29554.2666667,29642.6833333,1.51222222381,164.900009155,
4950935,2022,10,0.560000002384,16.1000003815,20.6000003815,41.5,11.4000005722,28806.0483871,28993.8709677,1.90777775314,115.700004578,
4950935,2022,11,0.680000007153,22.5,23.7000007629,40.6000022888,10.6999998093,28562.1333333,28666.8833333,1.33666666349,67.5999984741,
4950935,2022,12,0.689999997616,25.6000003815,31.5,53.4000015259,10.9000005722,27643.3548387,27640.8064516,1.86111111773,52.7000007629,
4952866,2019,1,1.25,32.6000022888,39.6000022888,59.7000007629,11.0,27700.0,27712.4193548,0.687499992549,53.7000007629,24.2000007629
4952866,2019,2,1.03999996185,15.6000003815,24.8999996185,35.7999992371,8.0,27967.8571429,28038.625,0.959999993443,54.6000022888,14.6999998093
