lat,lon,prob
23.52521675993984,103.21542968695164,0.967701
25.644781404327198,102.78769615364176,0.7994356
25.03815301800743,101.54035496574124,0.96764326
25.347485166733065,102.78369930464312,0.5599045
25.33332637341404,103.12317664630493,0.65781593
23.29813866245969,103.20874921134153,0.9369259
23.844632641645013,103.20923451040017,0.5774421
25.02646287902309,103.1746101499128,0.9204026
24.243017398630457,102.53126715653572,0.92323524
23.42525279162743,103.41661234756884,0.9515442
24.76803684113841,102.5619370647753,0.7158316
25.64497133337896,104.40965608035698,0.6321595
23.59129217512008,102.88144838256972,0.89590496
24.753444132732664,102.84314523653286,0.88844955
24.42780301748581,102.51507326856212,0.9370955
24.907190934339724,102.82823385169536,0.94848776
24.318937746366032,102.7080858394107,0.92439306
24.445328090817444,103.4548937029756,0.91116804
24.24276106324558,102.52010372950768,0.96646893
24.298374814357604,102.70860168652808,0.8914203
24.32653725135174,102.58491224966215,0.9225159
25.555226927052782,102.43857794171996,0.9213349
23.578900689016358,103.34744976636708,0.95184356
23.44383617952361,103.37200722974656,0.6243901
24.976713822640612,102.71396380737656,0.9587047
26.2291153398129,101.96237365672064,0.91647357
23.504597436329693,103.21582790431134,0.88083655
24.811638449268926,104.03302143972572,0.9436421
23.75248608979952,103.24435426974584,0.8697627
23.581248340094504,102.0277142355786,0.5568342
23.48452730829924,103.2494460917228,0.8592168
23.34155688781763,103.34062650711502,0.9111766
23.587978751800268,103.26966290298309,0.66500777
25.50558177383159,102.50795721800232,0.87295336
23.25611290575598,103.1653621446905,0.9194031
22.533240167296302,103.96892180130251,0.89388704
24.656335291173868,102.62103828542674,0.95602065
22.781810079810786,103.2186644588645,0.810853
24.80387396680975,102.79699193042316,0.91797024
24.65583067007621,102.17219359668177,0.93500763
24.92771473027291,102.827741648952,0.9562007
24.870395929037844,103.05404652150268,0.8595489
23.47457765428295,103.27178585554792,0.963884
23.95986709167733,103.32946297856994,0.5994643
24.346595043200065,102.56201586387112,0.98951685
25.018220586721668,102.73544560030454,0.9449758
24.11300885986023,102.7020857805879,0.67696285
23.67373115458097,102.87955398223612,0.86957175
25.152481193535877,102.77720654463168,0.86586714
25.058306152300847,102.689359423381,0.9674077
25.505653443074998,103.6971535005994,0.9259681
23.74614925650068,102.42238736101012,0.9331186
25.54085481202706,103.27745770011232,0.8588971
23.61101489116705,102.83662381116775,0.95751137
23.631400007924537,102.82505024907694,0.9566964
